Problem 2.2

Time (sec)	Bike Velocity	Changing Power	Changing Area
2.03		10.5553		10.6768		10.7047
2.04		10.5577		10.6798		10.7078
2.05		10.5602		10.6827		10.711
2.06		10.5626		10.6857		10.7142
2.07		10.5651		10.6887		10.7173
2.08		10.5675		10.6916		10.7205
2.09		10.57		10.6946		10.7237
2.1		10.5724		10.6975		10.7268
2.11		10.5748		10.7005		10.73
2.12		10.5773		10.7034		10.7331
2.13		10.5797		10.7064		10.7362
2.14		10.5821		10.7093		10.7394
2.15		10.5846		10.7123		10.7425
2.16		10.587		10.7152		10.7457
2.17		10.5894		10.7181		10.7488
2.18		10.5918		10.7211		10.7519
2.19		10.5942		10.724		10.7551
2.2		10.5967		10.7269		10.7582
2.21		10.5991		10.7298		10.7613
2.22		10.6015		10.7327		10.7644
2.23		10.6039		10.7357		10.7676
2.24		10.6063		10.7386		10.7707
2.25		10.6087		10.7415		10.7738
2.26		10.6111		10.7444		10.7769
2.27		10.6135		10.7473		10.78
2.28		10.6159		10.7502		10.7831
2.29		10.6183		10.7531		10.7862
2.3		10.6207		10.756		10.7893
2.31		10.623		10.7589		10.7924
2.32		10.6254		10.7617		10.7955
2.33		10.6278		10.7646		10.7986
2.34		10.6302		10.7675		10.8017
2.35		10.6326		10.7704		10.8048
2.36		10.6349		10.7732		10.8078
2.37		10.6373		10.7761		10.8109
2.38		10.6397		10.779		10.814
2.39		10.6421		10.7818		10.8171
2.4		10.6444		10.7847		10.8202
2.41		10.6468		10.7876		10.8232
2.42		10.6491		10.7904		10.8263
2.43		10.6515		10.7933		10.8294
2.44		10.6539		10.7961		10.8324
2.45		10.6562		10.799		10.8355
2.46		10.6586		10.8018		10.8385
2.47		10.6609		10.8046		10.8416
2.48		10.6633		10.8075		10.8446
2.49		10.6656		10.8103		10.8477
2.5		10.6679		10.8131		10.8507
2.51		10.6703		10.816		10.8538
2.52		10.6726		10.8188		10.8568
2.53		10.675		10.8216		10.8599
2.54		10.6773		10.8244		10.8629
2.55		10.6796		10.8272		10.8659
2.56		10.6819		10.83		10.869
2.57		10.6843		10.8328		10.872
2.58		10.6866		10.8357		10.875
2.59		10.6889		10.8385		10.878
2.6		10.6912		10.8413		10.8811
2.61		10.6935		10.844		10.8841
2.62		10.6959		10.8468		10.8871
2.63		10.6982		10.8496		10.8901
2.64		10.7005		10.8524		10.8931
2.65		10.7028		10.8552		10.8961
2.66		10.7051		10.858		10.8991
2.67		10.7074		10.8608		10.9021
2.68		10.7097		10.8635		10.9051
2.69		10.712		10.8663		10.9081
2.7		10.7143		10.8691		10.9111
2.71		10.7166		10.8718		10.9141
2.72		10.7189		10.8746		10.9171
2.73		10.7211		10.8774		10.9201
2.74		10.7234		10.8801		10.9231
2.75		10.7257		10.8829		10.9261
2.76		10.728		10.8856		10.929
2.77		10.7303		10.8884		10.932
2.78		10.7325		10.8911		10.935
2.79		10.7348		10.8939		10.938
2.8		10.7371		10.8966		10.9409
2.81		10.7393		10.8993		10.9439
2.82		10.7416		10.9021		10.9469
2.83		10.7439		10.9048		10.9498
2.84		10.7461		10.9075		10.9528
2.85		10.7484		10.9102		10.9557
2.86		10.7507		10.913		10.9587
2.87		10.7529		10.9157		10.9617
2.88		10.7552		10.9184		10.9646
2.89		10.7574		10.9211		10.9675
2.9		10.7597		10.9238		10.9705
2.91		10.7619		10.9265		10.9734
2.92		10.7641		10.9292		10.9764
2.93		10.7664		10.9319		10.9793
2.94		10.7686		10.9346		10.9822
2.95		10.7709		10.9373		10.9852
2.96		10.7731		10.94		10.9881
2.97		10.7753		10.9427		10.991
2.98		10.7775		10.9454		10.994
2.99		10.7798		10.9481		10.9969
3		10.782		10.9508		10.9998
3.01		10.7842		10.9534		11.0027
3.02		10.7864		10.9561		11.0056
3.03		10.7887		10.9588		11.0085
3.04		10.7909		10.9614		11.0115
3.05		10.7931		10.9641		11.0144
3.06		10.7953		10.9668		11.0173
3.07		10.7975		10.9694		11.0202
3.08		10.7997		10.9721		11.0231
3.09		10.8019		10.9747		11.026
3.1		10.8041		10.9774		11.0289
3.11		10.8063		10.98		11.0318
3.12		10.8085		10.9827		11.0346
3.13		10.8107		10.9853		11.0375
3.14		10.8129		10.988		11.0404
3.15		10.8151		10.9906		11.0433
3.16		10.8173		10.9932		11.0462
3.17		10.8195		10.9959		11.0491
3.18		10.8216		10.9985		11.0519
3.19		10.8238		11.0011		11.0548
3.2		10.826		11.0038		11.0577
3.21		10.8282		11.0064		11.0605
3.22		10.8304		11.009		11.0634
3.23		10.8325		11.0116		11.0663
3.24		10.8347		11.0142		11.0691
3.25		10.8369		11.0168		11.072
3.26		10.839		11.0194		11.0748
3.27		10.8412		11.022		11.0777
3.28		10.8434		11.0246		11.0805
3.29		10.8455		11.0272		11.0834
3.3		10.8477		11.0298		11.0862
3.31		10.8498		11.0324		11.0891
3.32		10.852		11.035		11.0919
3.33		10.8541		11.0376		11.0948
3.34		10.8563		11.0402		11.0976
3.35		10.8584		11.0428		11.1004
3.36		10.8606		11.0454		11.1033
3.37		10.8627		11.0479		11.1061
3.38		10.8649		11.0505		11.1089
3.39		10.867		11.0531		11.1118
3.4		10.8691		11.0556		11.1146
3.41		10.8713		11.0582		11.1174
3.42		10.8734		11.0608		11.1202
3.43		10.8755		11.0633		11.123
3.44		10.8776		11.0659		11.1258
3.45		10.8798		11.0684		11.1286
3.46		10.8819		11.071		11.1315
3.47		10.884		11.0735		11.1343
3.48		10.8861		11.0761		11.1371
3.49		10.8882		11.0786		11.1399
3.5		10.8904		11.0812		11.1427
3.51		10.8925		11.0837		11.1455
3.52		10.8946		11.0862		11.1483
3.53		10.8967		11.0888		11.151
3.54		10.8988		11.0913		11.1538
3.55		10.9009		11.0938		11.1566
3.56		10.903		11.0964		11.1594
3.57		10.9051		11.0989		11.1622
3.58		10.9072		11.1014		11.165
3.59		10.9093		11.1039		11.1677
3.6		10.9114		11.1064		11.1705
3.61		10.9135		11.1089		11.1733
3.62		10.9155		11.1114		11.1761
3.63		10.9176		11.1139		11.1788
3.64		10.9197		11.1165		11.1816
3.65		10.9218		11.119		11.1844
3.66		10.9239		11.1215		11.1871
3.67		10.926		11.1239		11.1899
3.68		10.928		11.1264		11.1926
3.69		10.9301		11.1289		11.1954
3.7		10.9322		11.1314		11.1981
3.71		10.9342		11.1339		11.2009
3.72		10.9363		11.1364		11.2036
3.73		10.9384		11.1389		11.2064
3.74		10.9404		11.1413		11.2091
3.75		10.9425		11.1438		11.2119
3.76		10.9446		11.1463		11.2146
3.77		10.9466		11.1487		11.2173
3.78		10.9487		11.1512		11.2201
3.79		10.9507		11.1537		11.2228
3.8		10.9528		11.1561		11.2255
3.81		10.9548		11.1586		11.2283
3.82		10.9569		11.161		11.231
3.83		10.9589		11.1635		11.2337
3.84		10.9609		11.166		11.2364
3.85		10.963		11.1684		11.2391
3.86		10.965		11.1708		11.2419
3.87		10.9671		11.1733		11.2446
3.88		10.9691		11.1757		11.2473
3.89		10.9711		11.1782		11.25
3.9		10.9731		11.1806		11.2527
3.91		10.9752		11.183		11.2554
3.92		10.9772		11.1855		11.2581
3.93		10.9792		11.1879		11.2608
3.94		10.9812		11.1903		11.2635
3.95		10.9833		11.1927		11.2662
3.96		10.9853		11.1951		11.2689
3.97		10.9873		11.1976		11.2716
3.98		10.9893		11.2		11.2743
3.99		10.9913		11.2024		11.277
4		10.9933		11.2048		11.2796
4.01		10.9953		11.2072		11.2823
4.02		10.9973		11.2096		11.285
4.03		10.9993		11.212		11.2877
4.04		11.0013		11.2144		11.2903
4.05		11.0033		11.2168		11.293
4.06		11.0053		11.2192		11.2957
4.07		11.0073		11.2216		11.2984
4.08		11.0093		11.224		11.301
4.09		11.0113		11.2264		11.3037
4.1		11.0133		11.2287		11.3063
4.11		11.0153		11.2311		11.309
4.12		11.0173		11.2335		11.3117
4.13		11.0193		11.2359		11.3143
4.14		11.0212		11.2382		11.317
4.15		11.0232		11.2406		11.3196
4.16		11.0252		11.243		11.3223
4.17		11.0272		11.2454		11.3249
4.18		11.0291		11.2477		11.3276
4.19		11.0311		11.2501		11.3302
4.2		11.0331		11.2524		11.3328
4.21		11.035		11.2548		11.3355
4.22		11.037		11.2571		11.3381
4.23		11.039		11.2595		11.3407
4.24		11.0409		11.2618		11.3434
4.25		11.0429		11.2642		11.346
4.26		11.0448		11.2665		11.3486
4.27		11.0468		11.2689		11.3512
4.28		11.0487		11.2712		11.3539
4.29		11.0507		11.2735		11.3565
4.3		11.0526		11.2759		11.3591
4.31		11.0546		11.2782		11.3617
4.32		11.0565		11.2805		11.3643
4.33		11.0585		11.2829		11.3669
4.34		11.0604		11.2852		11.3696
4.35		11.0624		11.2875		11.3722
4.36		11.0643		11.2898		11.3748
4.37		11.0662		11.2921		11.3774
4.38		11.0682		11.2944		11.38
4.39		11.0701		11.2968		11.3826
4.4		11.072		11.2991		11.3852
4.41		11.0739		11.3014		11.3878
4.42		11.0759		11.3037		11.3903
4.43		11.0778		11.306		11.3929
4.44		11.0797		11.3083		11.3955
4.45		11.0816		11.3106		11.3981
4.46		11.0835		11.3129		11.4007
4.47		11.0855		11.3152		11.4033
4.48		11.0874		11.3174		11.4058
4.49		11.0893		11.3197		11.4084
4.5		11.0912		11.322		11.411
4.51		11.0931		11.3243		11.4136
4.52		11.095		11.3266		11.4161
4.53		11.0969		11.3289		11.4187
4.54		11.0988		11.3311		11.4213
4.55		11.1007		11.3334		11.4238
4.56		11.1026		11.3357		11.4264
4.57		11.1045		11.3379		11.429
4.58		11.1064		11.3402		11.4315
4.59		11.1083		11.3425		11.4341
4.6		11.1102		11.3447		11.4366
4.61		11.1121		11.347		11.4392
4.62		11.114		11.3492		11.4417
4.63		11.1158		11.3515		11.4443
4.64		11.1177		11.3537		11.4468
4.65		11.1196		11.356		11.4493
4.66		11.1215		11.3582		11.4519
4.67		11.1234		11.3605		11.4544
4.68		11.1252		11.3627		11.457
4.69		11.1271		11.365		11.4595
4.7		11.129		11.3672		11.462
4.71		11.1308		11.3694		11.4646
4.72		11.1327		11.3717		11.4671
4.73		11.1346		11.3739		11.4696
4.74		11.1364		11.3761		11.4721
4.75		11.1383		11.3783		11.4747
4.76		11.1402		11.3806		11.4772
4.77		11.142		11.3828		11.4797
4.78		11.1439		11.385		11.4822
4.79		11.1457		11.3872		11.4847
4.8		11.1476		11.3894		11.4872
4.81		11.1494		11.3916		11.4897
4.82		11.1513		11.3938		11.4922
4.83		11.1531		11.396		11.4947
4.84		11.155		11.3982		11.4972
4.85		11.1568		11.4004		11.4997
4.86		11.1587		11.4026		11.5022
4.87		11.1605		11.4048		11.5047
4.88		11.1623		11.407		11.5072
4.89		11.1642		11.4092		11.5097
4.9		11.166		11.4114		11.5122
4.91		11.1678		11.4136		11.5147
4.92		11.1697		11.4158		11.5172
4.93		11.1715		11.418		11.5197
4.94		11.1733		11.4201		11.5222
4.95		11.1751		11.4223		11.5246
4.96		11.177		11.4245		11.5271
4.97		11.1788		11.4267		11.5296
4.98		11.1806		11.4288		11.5321
4.99		11.1824		11.431		11.5345
5		11.1842		11.4332		11.537
5.01		11.186		11.4353		11.5395
5.02		11.1879		11.4375		11.5419
5.03		11.1897		11.4397		11.5444
5.04		11.1915		11.4418		11.5469
5.05		11.1933		11.444		11.5493
5.06		11.1951		11.4461		11.5518
5.07		11.1969		11.4483		11.5542
5.08		11.1987		11.4504		11.5567
5.09		11.2005		11.4526		11.5591
5.1		11.2023		11.4547		11.5616
5.11		11.2041		11.4569		11.564
5.12		11.2059		11.459		11.5665
5.13		11.2077		11.4611		11.5689
5.14		11.2094		11.4633		11.5714
5.15		11.2112		11.4654		11.5738
5.16		11.213		11.4675		11.5762
5.17		11.2148		11.4697		11.5787
5.18		11.2166		11.4718		11.5811
5.19		11.2184		11.4739		11.5835
5.2		11.2201		11.476		11.586
5.21		11.2219		11.4781		11.5884
5.22		11.2237		11.4803		11.5908
5.23		11.2255		11.4824		11.5932
5.24		11.2272		11.4845		11.5957
5.25		11.229		11.4866		11.5981
5.26		11.2308		11.4887		11.6005
5.27		11.2325		11.4908		11.6029
5.28		11.2343		11.4929		11.6053
5.29		11.2361		11.495		11.6077
5.3		11.2378		11.4971		11.6101
5.31		11.2396		11.4992		11.6126
5.32		11.2414		11.5013		11.615
5.33		11.2431		11.5034		11.6174
5.34		11.2449		11.5055		11.6198
5.35		11.2466		11.5076		11.6222
5.36		11.2484		11.5097		11.6246
5.37		11.2501		11.5117		11.627
5.38		11.2519		11.5138		11.6294
5.39		11.2536		11.5159		11.6317
5.4		11.2553		11.518		11.6341
5.41		11.2571		11.5201		11.6365
5.42		11.2588		11.5221		11.6389
5.43		11.2606		11.5242		11.6413
5.44		11.2623		11.5263		11.6437
5.45		11.264		11.5283		11.646
5.46		11.2658		11.5304		11.6484
5.47		11.2675		11.5325		11.6508
5.48		11.2692		11.5345		11.6532
5.49		11.271		11.5366		11.6555
5.5		11.2727		11.5386		11.6579
5.51		11.2744		11.5407		11.6603
5.52		11.2761		11.5427		11.6626
5.53		11.2778		11.5448		11.665
5.54		11.2796		11.5468		11.6674
5.55		11.2813		11.5489		11.6697
5.56		11.283		11.5509		11.6721
5.57		11.2847		11.5529		11.6744
5.58		11.2864		11.555		11.6768
5.59		11.2881		11.557		11.6792
5.6		11.2898		11.5591		11.6815
5.61		11.2915		11.5611		11.6839
5.62		11.2933		11.5631		11.6862
5.63		11.295		11.5651		11.6885
5.64		11.2967		11.5672		11.6909
5.65		11.2984		11.5692		11.6932
5.66		11.3001		11.5712		11.6956
5.67		11.3018		11.5732		11.6979
5.68		11.3034		11.5752		11.7002
5.69		11.3051		11.5773		11.7026
5.7		11.3068		11.5793		11.7049
5.71		11.3085		11.5813		11.7072
5.72		11.3102		11.5833		11.7096
5.73		11.3119		11.5853		11.7119
5.74		11.3136		11.5873		11.7142
5.75		11.3153		11.5893		11.7165
5.76		11.3169		11.5913		11.7189
5.77		11.3186		11.5933		11.7212
5.78		11.3203		11.5953		11.7235
5.79		11.322		11.5973		11.7258
5.8		11.3236		11.5993		11.7281
5.81		11.3253		11.6013		11.7304
5.82		11.327		11.6033		11.7327
5.83		11.3287		11.6052		11.735
5.84		11.3303		11.6072		11.7373
5.85		11.332		11.6092		11.7396
5.86		11.3337		11.6112		11.7419
5.87		11.3353		11.6132		11.7442
5.88		11.337		11.6151		11.7465
5.89		11.3386		11.6171		11.7488
5.9		11.3403		11.6191		11.7511
5.91		11.342		11.621		11.7534
5.92		11.3436		11.623		11.7557
5.93		11.3453		11.625		11.758
5.94		11.3469		11.6269		11.7603
5.95		11.3486		11.6289		11.7626
5.96		11.3502		11.6308		11.7648
5.97		11.3519		11.6328		11.7671
5.98		11.3535		11.6348		11.7694
5.99		11.3551		11.6367		11.7717
6		11.3568		11.6387		11.774
6.01		11.3584		11.6406		11.7762
6.02		11.3601		11.6426		11.7785
6.03		11.3617		11.6445		11.7808
6.04		11.3633		11.6464		11.783
6.05		11.365		11.6484		11.7853
6.06		11.3666		11.6503		11.7876
6.07		11.3682		11.6523		11.7898
6.08		11.3699		11.6542		11.7921
6.09		11.3715		11.6561		11.7943
6.1		11.3731		11.658		11.7966
6.11		11.3747		11.66		11.7989
6.12		11.3763		11.6619		11.8011
6.13		11.378		11.6638		11.8034
6.14		11.3796		11.6657		11.8056
6.15		11.3812		11.6677		11.8079
6.16		11.3828		11.6696		11.8101
6.17		11.3844		11.6715		11.8123
6.18		11.386		11.6734		11.8146
6.19		11.3877		11.6753		11.8168
6.2		11.3893		11.6772		11.8191
6.21		11.3909		11.6791		11.8213
6.22		11.3925		11.681		11.8235
6.23		11.3941		11.6829		11.8258
6.24		11.3957		11.6848		11.828
6.25		11.3973		11.6867		11.8302
6.26		11.3989		11.6886		11.8324
6.27		11.4005		11.6905		11.8347
6.28		11.4021		11.6924		11.8369
6.29		11.4037		11.6943		11.8391
6.3		11.4053		11.6962		11.8413
6.31		11.4068		11.6981		11.8436
6.32		11.4084		11.7		11.8458
6.33		11.41		11.7019		11.848
6.34		11.4116		11.7037		11.8502
6.35		11.4132		11.7056		11.8524
6.36		11.4148		11.7075		11.8546
6.37		11.4164		11.7094		11.8568
6.38		11.4179		11.7113		11.859
6.39		11.4195		11.7131		11.8612
6.4		11.4211		11.715		11.8634
6.41		11.4227		11.7169		11.8656
6.42		11.4242		11.7187		11.8678
6.43		11.4258		11.7206		11.87
6.44		11.4274		11.7225		11.8722
6.45		11.4289		11.7243		11.8744
6.46		11.4305		11.7262		11.8766
6.47		11.4321		11.728		11.8788
6.48		11.4336		11.7299		11.881
6.49		11.4352		11.7317		11.8832
6.5		11.4368		11.7336		11.8853
6.51		11.4383		11.7354		11.8875
6.52		11.4399		11.7373		11.8897
6.53		11.4414		11.7391		11.8919
6.54		11.443		11.741		11.8941
6.55		11.4445		11.7428		11.8962
6.56		11.4461		11.7446		11.8984
6.57		11.4476		11.7465		11.9006
6.58		11.4492		11.7483		11.9028
6.59		11.4507		11.7501		11.9049
6.6		11.4523		11.752		11.9071
6.61		11.4538		11.7538		11.9092
6.62		11.4554		11.7556		11.9114
6.63		11.4569		11.7575		11.9136
6.64		11.4584		11.7593		11.9157
6.65		11.46		11.7611		11.9179
6.66		11.4615		11.7629		11.92
6.67		11.4631		11.7647		11.9222
6.68		11.4646		11.7666		11.9243
6.69		11.4661		11.7684		11.9265
6.7		11.4676		11.7702		11.9286
6.71		11.4692		11.772		11.9308
6.72		11.4707		11.7738		11.9329
6.73		11.4722		11.7756		11.9351
6.74		11.4737		11.7774		11.9372
6.75		11.4753		11.7792		11.9394
6.76		11.4768		11.781		11.9415
6.77		11.4783		11.7828		11.9436
6.78		11.4798		11.7846		11.9458
6.79		11.4813		11.7864		11.9479
6.8		11.4829		11.7882		11.95
6.81		11.4844		11.79		11.9522
6.82		11.4859		11.7918		11.9543
6.83		11.4874		11.7936		11.9564
6.84		11.4889		11.7953		11.9585
6.85		11.4904		11.7971		11.9607
6.86		11.4919		11.7989		11.9628
6.87		11.4934		11.8007		11.9649
6.88		11.4949		11.8025		11.967
6.89		11.4964		11.8042		11.9691
6.9		11.4979		11.806		11.9712
6.91		11.4994		11.8078		11.9734
6.92		11.5009		11.8096		11.9755
6.93		11.5024		11.8113		11.9776
6.94		11.5039		11.8131		11.9797
6.95		11.5054		11.8149		11.9818
6.96		11.5069		11.8166		11.9839
6.97		11.5084		11.8184		11.986
6.98		11.5099		11.8201		11.9881
6.99		11.5113		11.8219		11.9902
7		11.5128		11.8237		11.9923
7.01		11.5143		11.8254		11.9944
7.02		11.5158		11.8272		11.9965
7.03		11.5173		11.8289		11.9986
7.04		11.5187		11.8307		12.0007
7.05		11.5202		11.8324		12.0027
7.06		11.5217		11.8342		12.0048
7.07		11.5232		11.8359		12.0069
7.08		11.5246		11.8376		12.009
7.09		11.5261		11.8394		12.0111
7.1		11.5276		11.8411		12.0132
7.11		11.5291		11.8428		12.0152
7.12		11.5305		11.8446		12.0173
7.13		11.532		11.8463		12.0194
7.14		11.5335		11.848		12.0215
7.15		11.5349		11.8498		12.0235
7.16		11.5364		11.8515		12.0256
7.17		11.5378		11.8532		12.0277
7.18		11.5393		11.8549		12.0297
7.19		11.5407		11.8567		12.0318
7.2		11.5422		11.8584		12.0339
7.21		11.5437		11.8601		12.0359
7.22		11.5451		11.8618		12.038
7.23		11.5466		11.8635		12.04
7.24		11.548		11.8652		12.0421
7.25		11.5495		11.867		12.0442
7.26		11.5509		11.8687		12.0462
7.27		11.5523		11.8704		12.0483
7.28		11.5538		11.8721		12.0503
7.29		11.5552		11.8738		12.0524
7.3		11.5567		11.8755		12.0544
7.31		11.5581		11.8772		12.0565
7.32		11.5595		11.8789		12.0585
7.33		11.561		11.8806		12.0605
7.34		11.5624		11.8823		12.0626
7.35		11.5638		11.884		12.0646
7.36		11.5653		11.8857		12.0666
7.37		11.5667		11.8873		12.0687
7.38		11.5681		11.889		12.0707
7.39		11.5696		11.8907		12.0727
7.4		11.571		11.8924		12.0748
7.41		11.5724		11.8941		12.0768
7.42		11.5738		11.8958		12.0788
7.43		11.5753		11.8974		12.0809
7.44		11.5767		11.8991		12.0829
7.45		11.5781		11.9008		12.0849
